screen_time_hours,sleep_hours,energy_level,hour_of_day,day_of_week,scroll_session_mins,heart_rate_resting,mood_valence,hour_sin,hour_cos,day_sin,day_cos,screen_sleep_interaction,weather_temp_c,stress_score,stress_label,archetype,user_id
0.83,6.28,5,12,4,0.5,75.1,0.6,0.0,-1.0,-0.4339,-0.901,0.0027,7.9,0.3088,low,athlete,athlete_13
12.11,6.73,3,12,2,67.78,61.6,-0.7,0.0,-1.0,0.9749,-0.2225,0.0289,14.3,0.975,high,student,student_15
14.0,4.88,1,15,4,38.29,75.7,-0.8,-0.7071,-0.7071,-0.4339,-0.901,0.0819,20.7,0.98,high,shift_worker,shift_worker_17
11.94,3.52,1,9,3,118.68,86.8,-0.6,0.7071,-0.7071,0.4339,-0.901,0.1002,18.0,0.98,high,chronic_stress,chronic_stress_04
14.0,7.05,4,21,5,39.94,69.7,0.6,-0.7071,0.7071,-0.9749,-0.2225,0.0249,20.2,0.7941,high,recovering,recovering_02
8.79,7.14,4,7,5,18.68,72.5,-0.6,0.9659,-0.2588,-0.9749,-0.2225,0.0142,8.6,0.6184,high,professional,professional_05
14.0,3.0,1,10,4,30.61,85.3,-0.7,0.5,-0.866,-0.4339,-0.901,0.1313,24.2,0.98,high,chronic_stress,chronic_stress_01
8.29,6.13,4,10,0,1.1,65.3,0.7,0.5,-0.866,0.0,1.0,0.0291,22.8,0.4917,moderate,student,student_07
9.02,3.46,1,12,1,73.84,74.1,-0.7,0.0,-1.0,0.7818,0.6235,0.0769,18.8,0.98,high,student,student_06
4.65,5.86,3,20,2,4.22,87.0,-0.7,-0.866,0.5,0.9749,-0.2225,0.0187,18.0,0.6816,moderate,recovering,recovering_06
1.5,4.87,3,8,2,0.75,70.6,-0.4,0.866,-0.5,0.9749,-0.2225,0.0088,9.1,0.5265,moderate,recovering,recovering_07
2.41,6.28,5,19,2,6.29,70.2,-0.7,-0.9659,0.2588,0.9749,-0.2225,0.0078,13.0,0.421,moderate,recovering,recovering_14
14.0,5.8,3,21,4,6.34,84.9,-0.8,-0.7071,0.7071,-0.4339,-0.901,0.0577,15.2,0.9638,high,student,student_02
2.84,7.2,6,21,1,10.3,80.2,0.5,-0.7071,0.7071,0.7818,0.6235,0.0042,12.9,0.3868,moderate,recovering,recovering_12
2.27,5.23,2,7,0,11.82,88.0,-0.8,0.9659,-0.2588,0.0,1.0,0.0118,27.9,0.4871,moderate,shift_worker,shift_worker_13
10.77,7.3,2,20,5,40.1,81.3,-0.8,-0.866,0.5,-0.9749,-0.2225,0.0141,11.7,0.9262,high,recovering,recovering_19
1.43,9.09,7,6,6,2.83,54.0,-0.4,1.0,0.0,-0.7818,0.6235,0.0,14.1,0.1547,low,athlete,athlete_00
0.73,6.64,4,7,4,2.51,79.2,0.7,0.9659,-0.2588,-0.4339,-0.901,0.0019,33.3,0.1017,low,professional,professional_01
8.56,8.39,2,14,0,3.83,84.4,-0.7,-0.5,-0.866,0.0,1.0,0.0,12.4,0.597,moderate,shift_worker,shift_worker_05
5.23,8.23,8,19,3,34.74,69.7,-0.7,-0.9659,0.2588,0.4339,-0.901,0.0,6.6,0.4803,moderate,athlete,athlete_15
14.0,6.12,2,10,5,66.75,88.7,-0.8,0.5,-0.866,-0.9749,-0.2225,0.0493,-0.7,0.98,high,chronic_stress,chronic_stress_00
14.0,6.9,2,20,5,50.36,78.8,-0.7,-0.866,0.5,-0.9749,-0.2225,0.0288,11.2,0.9624,high,professional,professional_04
4.92,8.79,7,21,5,8.36,71.3,0.5,-0.7071,0.7071,-0.9749,-0.2225,0.0,28.5,0.2964,moderate,recovering,recovering_13
10.16,8.15,3,23,6,8.12,78.7,0.6,-0.2588,0.9659,-0.7818,0.6235,0.0,14.0,0.6285,high,student,student_03
5.94,6.72,4,22,4,0.5,76.1,-0.7,-0.5,0.866,-0.4339,-0.901,0.0143,-3.2,0.8221,high,shift_worker,shift_worker_01
0.86,8.72,7,19,3,2.77,67.4,0.6,-0.9659,0.2588,0.4339,-0.901,0.0,-1.5,0.3254,low,athlete,athlete_02
3.24,7.72,6,18,2,26.25,63.5,-0.6,-1.0,-0.0,0.9749,-0.2225,0.0017,24.4,0.5151,moderate,athlete,athlete_01
14.0,3.73,1,9,4,120.0,74.7,-0.7,0.7071,-0.7071,-0.4339,-0.901,0.112,5.1,0.98,high,chronic_stress,chronic_stress_15
11.38,8.82,6,19,6,25.78,83.0,-0.6,-0.9659,0.2588,-0.7818,0.6235,0.0,3.5,0.8222,high,professional,professional_05
2.88,4.01,1,23,1,2.54,68.7,0.7,-0.2588,0.9659,0.7818,0.6235,0.0215,22.6,0.5388,moderate,student,student_19
8.57,8.12,5,12,5,28.49,69.4,0.6,0.0,-1.0,-0.9749,-0.2225,0.0,14.9,0.4667,moderate,recovering,recovering_06
7.56,6.72,3,12,0,76.92,76.4,-0.7,0.0,-1.0,0.0,1.0,0.0182,15.6,0.8607,high,student,student_18
7.99,6.39,1,7,1,33.11,75.7,-0.8,0.9659,-0.2588,0.7818,0.6235,0.0241,19.2,0.9699,high,shift_worker,shift_worker_11
14.0,6.65,3,21,0,35.42,84.4,-0.6,-0.7071,0.7071,0.0,1.0,0.0353,18.6,0.9375,high,student,student_00
0.84,9.03,7,8,1,4.02,48.1,0.5,0.866,-0.5,0.7818,0.6235,0.0,20.6,0.0721,low,athlete,athlete_02
8.86,7.95,6,6,2,40.29,82.1,-0.7,1.0,0.0,0.9749,-0.2225,0.0008,15.6,0.8326,high,shift_worker,shift_worker_14
14.0,7.52,3,7,1,58.72,80.8,0.6,0.9659,-0.2588,0.7818,0.6235,0.0125,16.9,0.7081,moderate,professional,professional_09
2.09,9.12,9,7,5,21.22,78.3,0.7,0.9659,-0.2588,-0.9749,-0.2225,0.0,11.4,0.0845,low,athlete,athlete_03
6.16,6.49,5,10,5,59.85,78.9,0.6,0.5,-0.866,-0.9749,-0.2225,0.0174,11.4,0.5588,moderate,student,student_18
2.54,6.19,5,8,3,6.28,80.2,0.5,0.866,-0.5,0.4339,-0.901,0.0086,17.5,0.3768,moderate,recovering,recovering_04
9.66,7.25,4,20,3,25.28,75.8,-0.7,-0.866,0.5,0.4339,-0.901,0.0136,13.6,0.8636,high,student,student_17
8.15,4.24,1,20,6,18.22,91.6,-0.6,-0.866,0.5,-0.7818,0.6235,0.0575,14.7,0.98,high,professional,professional_03
8.35,6.22,4,19,3,19.52,72.0,0.6,-0.9659,0.2588,0.4339,-0.901,0.0279,15.5,0.5158,moderate,recovering,recovering_14
3.71,7.89,9,8,2,11.08,62.2,0.6,0.866,-0.5,0.9749,-0.2225,0.0008,10.0,0.187,low,athlete,athlete_11
2.83,8.94,8,6,6,7.68,59.9,0.6,1.0,0.0,-0.7818,0.6235,0.0,16.3,0.2472,low,athlete,athlete_18
2.04,3.0,1,7,3,7.41,83.8,-0.6,0.9659,-0.2588,0.4339,-0.901,0.0192,21.3,0.8801,high,shift_worker,shift_worker_16
0.65,9.55,10,12,4,1.98,44.0,-0.7,0.0,-1.0,-0.4339,-0.901,0.0,-1.4,0.1951,low,athlete,athlete_10
0.83,6.32,6,6,4,0.54,44.0,0.7,1.0,0.0,-0.4339,-0.901,0.0026,6.1,0.175,low,athlete,athlete_10
2.55,8.6,8,18,6,3.01,67.8,0.9,-1.0,-0.0,-0.7818,0.6235,0.0,15.0,0.0216,low,athlete,athlete_14
2.9,4.85,4,8,4,42.21,84.9,-0.8,0.866,-0.5,-0.4339,-0.901,0.0171,19.8,0.7952,high,professional,professional_05
3.09,3.75,2,6,0,16.97,76.0,-0.4,1.0,0.0,0.0,1.0,0.0247,-0.1,0.6848,high,shift_worker,shift_worker_14
2.96,6.03,2,7,1,22.93,73.2,0.7,0.9659,-0.2588,0.7818,0.6235,0.011,11.7,0.4783,moderate,shift_worker,shift_worker_17
1.38,7.18,8,9,2,2.36,77.0,0.7,0.7071,-0.7071,0.9749,-0.2225,0.0021,18.0,0.1126,low,recovering,recovering_11
10.02,8.27,4,21,2,17.01,76.8,0.6,-0.7071,0.7071,0.9749,-0.2225,0.0,-1.0,0.5307,moderate,student,student_12
0.73,7.77,8,19,3,1.72,51.4,0.6,-0.9659,0.2588,0.4339,-0.901,0.0003,10.6,0.02,low,athlete,athlete_14
6.46,7.83,6,12,5,21.6,77.5,0.6,0.0,-1.0,-0.9749,-0.2225,0.0021,14.2,0.4599,moderate,professional,professional_19
2.52,6.67,3,18,6,2.2,68.4,0.9,-1.0,-0.0,-0.7818,0.6235,0.0063,19.1,0.2881,moderate,professional,professional_06
3.55,7.77,6,6,4,9.12,63.2,0.6,1.0,0.0,-0.4339,-0.901,0.0015,7.1,0.3488,moderate,athlete,athlete_05
7.01,6.29,4,10,5,16.9,82.6,-0.7,0.5,-0.866,-0.9749,-0.2225,0.0225,8.8,0.6464,moderate,chronic_stress,chronic_stress_08
3.19,3.48,1,14,1,15.7,80.9,-0.4,-0.5,-0.866,0.7818,0.6235,0.027,11.5,0.8511,high,shift_worker,shift_worker_13
14.0,6.18,2,12,5,120.0,84.9,-0.6,0.0,-1.0,-0.9749,-0.2225,0.0477,11.2,0.98,high,student,student_17
6.31,7.77,7,18,4,11.86,63.3,0.5,-1.0,-0.0,-0.4339,-0.901,0.0027,2.5,0.3457,moderate,athlete,athlete_15
6.31,6.82,4,12,1,15.88,63.0,0.9,0.0,-1.0,0.7818,0.6235,0.0139,26.5,0.5638,moderate,recovering,recovering_11
14.0,7.0,2,9,5,44.33,102.9,-0.7,0.7071,-0.7071,-0.9749,-0.2225,0.0261,7.0,0.98,high,chronic_stress,chronic_stress_13
4.95,4.14,1,23,6,62.23,78.5,-0.8,-0.2588,0.9659,-0.7818,0.6235,0.0358,14.8,0.9033,high,shift_worker,shift_worker_00
3.66,6.99,4,8,0,40.67,72.2,-0.6,0.866,-0.5,0.0,1.0,0.0069,15.3,0.6136,moderate,recovering,recovering_00
8.42,8.02,7,19,2,43.95,66.4,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0,24.8,0.6977,high,recovering,recovering_09
11.56,3.0,1,23,1,42.7,75.0,-0.7,-0.2588,0.9659,0.7818,0.6235,0.1084,10.9,0.98,high,student,student_06
3.08,8.59,9,6,3,2.39,56.5,-0.7,1.0,0.0,0.4339,-0.901,0.0,-0.6,0.355,low,athlete,athlete_10
5.28,5.87,5,12,0,12.36,72.8,-0.7,0.0,-1.0,0.0,1.0,0.0211,-0.4,0.7939,high,recovering,recovering_15
8.57,4.2,2,22,2,23.97,83.9,-0.6,-0.5,0.866,0.9749,-0.2225,0.0611,5.9,0.98,high,chronic_stress,chronic_stress_12
12.19,7.35,4,8,6,116.85,61.9,-0.6,0.866,-0.5,-0.7818,0.6235,0.0148,23.4,0.98,high,professional,professional_11
2.95,6.62,5,20,2,1.16,71.1,0.7,-0.866,0.5,0.9749,-0.2225,0.0077,14.7,0.272,moderate,professional,professional_12
13.57,4.19,1,20,5,19.52,80.9,-0.7,-0.866,0.5,-0.9749,-0.2225,0.0968,-0.9,0.98,high,chronic_stress,chronic_stress_10
5.21,3.0,2,9,3,7.96,69.5,0.6,0.7071,-0.7071,0.4339,-0.901,0.0489,11.1,0.8253,high,chronic_stress,chronic_stress_00
8.61,7.35,4,18,0,41.76,88.9,-0.4,-1.0,-0.0,0.0,1.0,0.0105,11.1,0.6281,moderate,professional,professional_18
9.46,7.36,4,9,0,23.15,76.8,0.7,0.7071,-0.7071,0.0,1.0,0.0113,16.5,0.6175,high,recovering,recovering_01
8.61,6.61,2,22,6,81.08,73.1,-0.6,-0.5,0.866,-0.7818,0.6235,0.0225,13.7,0.98,high,shift_worker,shift_worker_00
6.88,6.59,5,18,3,23.13,65.8,-0.8,-1.0,-0.0,0.4339,-0.901,0.0182,8.1,0.7657,high,professional,professional_12
5.66,6.98,6,21,4,55.7,80.6,0.7,-0.7071,0.7071,-0.4339,-0.901,0.0108,18.3,0.5976,high,student,student_02
0.95,8.39,7,18,0,8.16,70.5,0.7,-1.0,-0.0,0.0,1.0,0.0,27.5,0.0771,low,athlete,athlete_11
8.97,3.87,1,21,6,13.26,94.2,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0695,16.5,0.98,high,chronic_stress,chronic_stress_09
1.01,6.71,5,6,3,1.16,82.1,-0.7,1.0,0.0,0.4339,-0.901,0.0024,17.5,0.5489,moderate,shift_worker,shift_worker_00
0.81,5.24,5,9,2,4.94,77.4,-0.4,0.7071,-0.7071,0.9749,-0.2225,0.0042,-0.6,0.4885,moderate,recovering,recovering_07
4.2,6.86,4,8,4,23.76,71.9,-0.7,0.866,-0.5,-0.4339,-0.901,0.009,1.9,0.6524,moderate,recovering,recovering_04
3.28,3.53,1,22,2,22.81,64.6,-0.8,-0.5,0.866,0.9749,-0.2225,0.0275,16.7,0.6752,high,shift_worker,shift_worker_04
10.88,6.03,2,23,2,8.15,69.2,-0.7,-0.2588,0.9659,0.9749,-0.2225,0.0402,9.7,0.8931,high,shift_worker,shift_worker_19
12.51,6.39,3,21,2,80.0,79.0,0.6,-0.7071,0.7071,0.9749,-0.2225,0.0377,1.7,0.932,high,student,student_05
2.09,8.49,9,6,4,1.77,61.1,0.9,1.0,0.0,-0.4339,-0.901,0.0,12.8,0.1037,low,athlete,athlete_06
14.0,6.56,4,20,1,108.47,82.9,-0.6,-0.866,0.5,0.7818,0.6235,0.0377,29.5,0.9226,high,recovering,recovering_10
8.99,4.47,2,20,6,17.84,68.8,-0.7,-0.866,0.5,-0.7818,0.6235,0.0595,21.2,0.98,high,professional,professional_07
2.07,7.54,5,22,6,16.16,81.7,0.7,-0.5,0.866,-0.7818,0.6235,0.0018,12.0,0.3023,low,student,student_02
3.55,5.78,1,7,6,0.62,89.3,0.7,0.9659,-0.2588,-0.7818,0.6235,0.0148,5.1,0.5373,moderate,shift_worker,shift_worker_01
11.1,4.89,1,20,3,45.73,59.0,-0.6,-0.866,0.5,0.4339,-0.901,0.0648,18.1,0.98,high,student,student_10
4.12,5.45,3,20,3,24.48,87.3,-0.7,-0.866,0.5,0.4339,-0.901,0.0197,17.6,0.7873,high,student,student_03
3.53,7.77,6,12,6,22.26,66.6,0.5,0.0,-1.0,-0.7818,0.6235,0.0016,2.3,0.1697,low,athlete,athlete_13
14.0,8.37,4,22,5,21.42,62.4,-0.6,-0.5,0.866,-0.9749,-0.2225,0.0,19.0,0.5424,moderate,student,student_09
3.36,9.71,6,12,6,6.48,79.6,0.6,0.0,-1.0,-0.7818,0.6235,0.0,5.1,0.5605,moderate,student,student_04
14.0,6.71,2,22,5,17.51,85.8,-0.6,-0.5,0.866,-0.9749,-0.2225,0.0338,7.4,0.885,high,student,student_02
9.4,7.56,4,21,5,2.63,74.1,-0.6,-0.7071,0.7071,-0.9749,-0.2225,0.0077,6.5,0.4765,moderate,recovering,recovering_13
1.16,8.16,7,8,1,2.95,60.3,0.7,0.866,-0.5,0.7818,0.6235,0.0,11.6,0.1136,low,athlete,athlete_06
13.26,6.48,2,7,1,63.59,76.6,-0.6,0.9659,-0.2588,0.7818,0.6235,0.0378,5.8,0.98,high,professional,professional_09
3.14,4.46,3,9,0,15.21,80.0,0.5,0.7071,-0.7071,0.0,1.0,0.0209,2.1,0.6395,moderate,recovering,recovering_19
13.95,5.93,1,20,6,56.68,79.2,0.5,-0.866,0.5,-0.7818,0.6235,0.0542,8.4,0.94,high,chronic_stress,chronic_stress_15
12.32,3.0,1,13,4,66.06,81.8,-0.4,-0.2588,-0.9659,-0.4339,-0.901,0.1155,23.9,0.98,high,chronic_stress,chronic_stress_13
10.95,3.34,1,20,2,9.52,79.4,-0.6,-0.866,0.5,0.9749,-0.2225,0.0957,14.4,0.98,high,chronic_stress,chronic_stress_01
1.2,7.84,8,7,2,0.5,56.9,-0.6,0.9659,-0.2588,0.9749,-0.2225,0.0004,16.6,0.068,low,athlete,athlete_08
5.22,4.3,1,20,5,13.37,93.8,-0.8,-0.866,0.5,-0.9749,-0.2225,0.0362,4.6,0.9328,high,chronic_stress,chronic_stress_17
0.93,7.13,5,19,4,3.69,64.4,0.9,-0.9659,0.2588,-0.4339,-0.901,0.0015,-3.6,0.367,moderate,professional,professional_10
3.24,7.47,6,8,5,4.23,70.7,0.7,0.866,-0.5,-0.9749,-0.2225,0.0032,13.6,0.4244,moderate,recovering,recovering_12
14.0,3.0,1,23,6,44.2,67.7,0.6,-0.2588,0.9659,-0.7818,0.6235,0.1313,3.3,0.932,high,shift_worker,shift_worker_00
3.87,5.66,4,22,5,74.68,76.8,0.7,-0.5,0.866,-0.9749,-0.2225,0.017,20.0,0.8067,high,shift_worker,shift_worker_17
8.09,5.03,2,15,3,87.01,91.7,-0.7,-0.7071,-0.7071,0.4339,-0.901,0.0451,12.4,0.98,high,shift_worker,shift_worker_07
4.54,6.95,5,19,0,10.18,62.2,-0.4,-0.9659,0.2588,0.0,1.0,0.0089,18.4,0.459,moderate,recovering,recovering_01
4.5,5.16,1,21,1,3.15,67.2,0.7,-0.7071,0.7071,0.7818,0.6235,0.024,8.5,0.5492,moderate,chronic_stress,chronic_stress_15
4.85,8.09,4,7,2,9.78,76.0,0.5,0.9659,-0.2588,0.9749,-0.2225,0.0,19.9,0.2254,low,shift_worker,shift_worker_00
4.46,7.23,5,8,6,1.65,80.5,-0.7,0.866,-0.5,-0.7818,0.6235,0.0065,6.4,0.665,moderate,recovering,recovering_04
0.72,8.22,6,7,6,2.19,94.3,0.5,0.9659,-0.2588,-0.7818,0.6235,0.0,10.5,0.158,low,shift_worker,shift_worker_17
2.35,7.42,7,12,2,5.42,78.9,-0.7,0.0,-1.0,0.9749,-0.2225,0.0026,12.2,0.4134,moderate,professional,professional_12
1.76,8.01,6,19,5,1.17,63.9,0.7,-0.9659,0.2588,-0.9749,-0.2225,0.0,9.2,0.1186,low,athlete,athlete_18
8.03,7.4,4,12,0,16.67,72.4,0.6,0.0,-1.0,0.0,1.0,0.0091,18.3,0.5497,moderate,student,student_13
3.85,7.42,5,19,4,25.51,75.6,0.6,-0.9659,0.2588,-0.4339,-0.901,0.0042,-7.5,0.6482,high,professional,professional_00
5.16,7.34,8,6,6,24.98,48.4,-0.7,1.0,0.0,-0.7818,0.6235,0.0064,8.5,0.579,moderate,athlete,athlete_01
4.67,7.51,7,7,6,15.04,76.8,-0.6,0.9659,-0.2588,-0.7818,0.6235,0.0043,17.6,0.5952,moderate,professional,professional_15
2.21,5.31,3,9,0,8.01,64.8,0.7,0.7071,-0.7071,0.0,1.0,0.0111,14.6,0.5979,moderate,recovering,recovering_17
14.0,4.54,1,20,5,77.56,82.4,-0.4,-0.866,0.5,-0.9749,-0.2225,0.0907,20.0,0.98,high,chronic_stress,chronic_stress_00
14.0,8.94,5,20,0,32.67,68.8,-0.7,-0.866,0.5,0.0,1.0,0.0,19.9,0.9075,high,student,student_00
5.49,6.8,3,6,2,1.21,82.4,-0.6,1.0,0.0,0.9749,-0.2225,0.0123,14.2,0.6503,high,shift_worker,shift_worker_05
1.49,8.34,7,19,5,0.88,64.8,0.6,-0.9659,0.2588,-0.9749,-0.2225,0.0,15.1,0.2004,low,athlete,athlete_13
11.1,5.14,1,20,0,18.95,80.9,-0.8,-0.866,0.5,0.0,1.0,0.0595,20.7,0.98,high,chronic_stress,chronic_stress_03
8.95,5.55,3,13,0,37.46,89.3,-0.8,-0.2588,-0.9659,0.0,1.0,0.0411,4.1,0.98,high,chronic_stress,chronic_stress_16
13.42,4.2,1,20,3,12.08,73.7,-0.8,-0.866,0.5,0.4339,-0.901,0.0956,12.3,0.98,high,chronic_stress,chronic_stress_12
4.33,7.43,6,21,1,0.63,81.3,0.6,-0.7071,0.7071,0.7818,0.6235,0.0046,9.8,0.3354,moderate,recovering,recovering_00
6.75,5.67,4,21,3,28.5,64.6,0.9,-0.7071,0.7071,0.4339,-0.901,0.0294,17.2,0.5866,moderate,recovering,recovering_09
1.84,5.77,3,20,1,27.82,86.7,-0.7,-0.866,0.5,0.7818,0.6235,0.0077,19.3,0.6699,high,chronic_stress,chronic_stress_13
2.41,6.78,7,9,6,6.13,75.9,-0.4,0.7071,-0.7071,-0.7818,0.6235,0.0055,16.8,0.4965,moderate,recovering,recovering_10
3.23,3.0,1,22,1,19.93,93.9,-0.7,-0.5,0.866,0.7818,0.6235,0.0303,5.4,0.8039,high,shift_worker,shift_worker_17
1.52,5.67,5,18,3,20.65,44.0,0.6,-1.0,-0.0,0.4339,-0.901,0.0066,7.4,0.1824,low,athlete,athlete_12
8.94,8.24,4,23,6,15.98,63.3,-0.4,-0.2588,0.9659,-0.7818,0.6235,0.0,2.9,0.6196,moderate,student,student_09
2.35,3.61,1,10,3,3.05,86.1,-0.6,0.5,-0.866,0.4339,-0.901,0.0193,20.9,0.676,high,chronic_stress,chronic_stress_17
6.77,5.63,4,19,0,73.5,79.7,-0.6,-0.9659,0.2588,0.0,1.0,0.0301,10.1,0.9453,high,professional,professional_19
0.74,5.37,6,20,3,2.51,75.1,0.7,-0.866,0.5,0.4339,-0.901,0.0037,4.3,0.3357,moderate,recovering,recovering_00
2.16,6.17,4,19,0,5.3,97.1,-0.4,-0.9659,0.2588,0.0,1.0,0.0074,12.4,0.5137,moderate,recovering,recovering_18
2.47,9.5,8,18,0,16.95,47.9,-0.6,-1.0,-0.0,0.0,1.0,0.0,10.7,0.5218,moderate,athlete,athlete_15
9.05,7.77,4,21,0,20.61,87.9,0.7,-0.7071,0.7071,0.0,1.0,0.0039,20.1,0.4903,moderate,student,student_07
3.54,5.91,1,22,1,10.04,76.3,0.6,-0.5,0.866,0.7818,0.6235,0.0139,9.1,0.6949,high,shift_worker,shift_worker_12
14.0,5.16,1,23,5,39.3,83.3,-0.7,-0.2588,0.9659,-0.9749,-0.2225,0.0745,7.8,0.98,high,student,student_05
1.05,7.7,7,18,5,2.0,57.3,0.5,-1.0,-0.0,-0.9749,-0.2225,0.0006,14.2,0.1983,low,athlete,athlete_07
2.83,7.66,5,19,3,2.86,80.2,0.6,-0.9659,0.2588,0.4339,-0.901,0.0018,5.8,0.2317,low,professional,professional_13
8.1,5.06,2,22,0,18.26,77.0,-0.4,-0.5,0.866,0.0,1.0,0.0447,21.2,0.98,high,student,student_00
6.02,9.08,8,7,5,8.26,60.5,0.9,0.9659,-0.2588,-0.9749,-0.2225,0.0,11.9,0.2559,low,athlete,athlete_19
2.36,8.01,9,6,2,2.86,52.8,0.6,1.0,0.0,0.9749,-0.2225,0.0,30.7,0.3226,low,athlete,athlete_08
3.53,5.25,2,23,6,11.23,79.1,-0.7,-0.2588,0.9659,-0.7818,0.6235,0.0182,21.8,0.7246,high,shift_worker,shift_worker_18
4.18,8.37,10,19,0,102.71,61.8,-0.6,-0.9659,0.2588,0.0,1.0,0.0,1.3,0.538,moderate,athlete,athlete_17
12.51,3.87,1,13,4,119.72,82.5,-0.6,-0.2588,-0.9659,-0.4339,-0.901,0.0969,15.8,0.98,high,chronic_stress,chronic_stress_07
3.12,5.2,3,14,1,14.66,83.8,-0.7,-0.5,-0.866,0.7818,0.6235,0.0164,8.2,0.7215,high,shift_worker,shift_worker_18
5.65,5.1,2,20,3,7.75,97.8,-0.4,-0.866,0.5,0.4339,-0.901,0.0308,10.8,0.8241,high,chronic_stress,chronic_stress_03
4.62,6.44,2,15,6,1.58,78.7,-0.6,-0.7071,-0.7071,-0.7818,0.6235,0.0135,6.0,0.6353,moderate,shift_worker,shift_worker_07
2.1,9.72,9,18,5,11.57,54.5,0.7,-1.0,-0.0,-0.9749,-0.2225,0.0,31.7,0.1363,low,athlete,athlete_01
3.29,5.25,1,20,4,7.59,89.5,-0.8,-0.866,0.5,-0.4339,-0.901,0.017,31.9,0.6293,high,chronic_stress,chronic_stress_17
11.44,6.38,3,14,6,41.51,69.1,0.5,-0.5,-0.866,-0.7818,0.6235,0.0347,13.5,0.94,high,shift_worker,shift_worker_09
0.92,8.66,8,8,2,1.46,56.6,-0.6,0.866,-0.5,0.9749,-0.2225,0.0,21.2,0.1874,low,athlete,athlete_16
5.03,7.46,6,9,4,5.34,79.7,0.5,0.7071,-0.7071,-0.4339,-0.901,0.0051,12.2,0.3677,moderate,recovering,recovering_16
0.99,3.0,1,15,4,0.88,79.7,-0.6,-0.7071,-0.7071,-0.4339,-0.901,0.0092,19.6,0.8315,high,shift_worker,shift_worker_19
11.96,6.18,1,14,5,10.19,86.0,-0.8,-0.5,-0.866,-0.9749,-0.2225,0.0409,6.4,0.98,high,shift_worker,shift_worker_01
2.43,10.19,10,7,1,12.64,50.3,0.7,0.9659,-0.2588,0.7818,0.6235,0.0,9.6,0.1033,low,athlete,athlete_07
2.25,6.16,5,19,0,0.5,67.2,0.6,-0.9659,0.2588,0.0,1.0,0.0078,20.9,0.3641,moderate,professional,professional_11
1.57,4.89,4,12,2,2.89,73.6,0.6,0.0,-1.0,0.9749,-0.2225,0.0092,20.9,0.4584,moderate,student,student_02
6.52,6.82,5,21,0,3.19,67.7,-0.8,-0.7071,0.7071,0.0,1.0,0.0144,16.5,0.5079,moderate,recovering,recovering_12
4.3,7.0,4,23,6,42.13,76.1,0.6,-0.2588,0.9659,-0.7818,0.6235,0.0081,6.4,0.5081,moderate,student,student_00
4.87,6.09,4,12,2,45.67,64.9,0.7,0.0,-1.0,0.9749,-0.2225,0.0174,12.0,0.5297,moderate,professional,professional_19
1.69,8.48,7,7,3,0.91,58.6,0.5,0.9659,-0.2588,0.4339,-0.901,0.0,14.9,0.3131,moderate,athlete,athlete_16
7.31,8.09,4,14,4,49.85,89.5,-0.7,-0.5,-0.866,-0.4339,-0.901,0.0,18.1,0.9155,high,shift_worker,shift_worker_17
2.82,7.86,8,8,6,17.29,71.2,-0.4,0.866,-0.5,-0.7818,0.6235,0.0007,2.6,0.3923,moderate,recovering,recovering_19
0.7,8.04,8,12,5,0.58,55.8,-0.4,0.0,-1.0,-0.9749,-0.2225,0.0,17.7,0.1355,low,athlete,athlete_19
1.64,4.44,3,22,0,6.61,72.4,0.6,-0.5,0.866,0.0,1.0,0.0109,19.6,0.5893,moderate,shift_worker,shift_worker_15
14.0,9.09,5,12,5,23.17,53.5,0.6,0.0,-1.0,-0.9749,-0.2225,0.0,20.9,0.4855,moderate,athlete,athlete_18
2.24,7.68,5,19,0,22.76,78.5,0.6,-0.9659,0.2588,0.0,1.0,0.0014,-3.6,0.4904,moderate,recovering,recovering_10
0.3,5.07,2,6,4,0.5,74.8,-0.7,1.0,0.0,-0.4339,-0.901,0.0016,14.7,0.7326,high,shift_worker,shift_worker_19
8.3,3.61,1,20,0,4.89,82.0,-0.6,-0.866,0.5,0.0,1.0,0.0684,8.0,0.846,high,chronic_stress,chronic_stress_14
14.0,8.35,5,20,6,65.25,86.6,-0.8,-0.866,0.5,-0.7818,0.6235,0.0,16.3,0.8118,high,recovering,recovering_09
3.21,4.38,3,22,1,14.35,71.0,0.6,-0.5,0.866,0.7818,0.6235,0.0218,15.9,0.3604,low,shift_worker,shift_worker_12
5.36,7.45,5,20,5,13.17,84.4,-0.6,-0.866,0.5,-0.9749,-0.2225,0.0055,2.9,0.6613,moderate,professional,professional_04
10.5,4.11,1,12,4,14.42,64.2,-0.6,0.0,-1.0,-0.4339,-0.901,0.0765,21.9,0.8629,high,student,student_16
9.8,6.45,5,8,4,88.88,71.4,-0.7,0.866,-0.5,-0.4339,-0.901,0.0284,24.5,0.98,high,recovering,recovering_15
3.39,5.49,4,20,0,6.56,74.5,-0.4,-0.866,0.5,0.0,1.0,0.0159,22.6,0.6116,moderate,professional,professional_03
14.0,7.69,3,23,6,4.26,78.1,-0.7,-0.2588,0.9659,-0.7818,0.6235,0.0083,5.5,0.6518,moderate,shift_worker,shift_worker_07
